item_id,scenario_id,model,strategy,tier,auto_verdict,q1_overall,q2_predicate,q2_agreement,notes,rater_id,answered_at
tpl-t2-cc-EFG-O-55-65__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-EFG-O-55-65,google-gla:gemini-2.5-pro,structured,T2,pass,yes,G_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-EFG-O-55-65,google-gla:gemini-2.5-pro,structured,T2,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-EFG-O-55-65,google-gla:gemini-2.5-pro,structured,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__openai-responses:gpt-5.1__r1,tpl-t2-cc-EFG-O-55-65,openai-responses:gpt-5.1,structured,T2,pass,yes,E_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__openai-responses:gpt-5.1__r1,tpl-t2-cc-EFG-O-55-65,openai-responses:gpt-5.1,structured,T2,pass,yes,G_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__openai-responses:gpt-5.1__r1,tpl-t2-cc-EFG-O-55-65,openai-responses:gpt-5.1,structured,T2,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-EFG-O-55-65__structured__openai-responses:gpt-5.1__r1,tpl-t2-cc-EFG-O-55-65,openai-responses:gpt-5.1,structured,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,no,M_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,no,O_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,M_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,O_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,soft_pass,yes,M_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,soft_pass,yes,O_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,soft_pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,soft_pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,M_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,O_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-pro,raw_code,T2,soft_pass,partial,M_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-pro,raw_code,T2,soft_pass,partial,O_on_circumcircle,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-pro,raw_code,T2,soft_pass,partial,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-cc-MNO-U-50-80,google-gla:gemini-2.5-pro,raw_code,T2,soft_pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-cc-MNO-U-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,partial,M_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-cc-MNO-U-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,partial,O_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-cc-MNO-U-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,partial,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-cc-MNO-U-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,M_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,O_on_circumcircle,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-cc-MNO-U-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-cc-MNO-U-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,I_equidistant_from_sides,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-opus-4-7,raw_code,T2,soft_pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,partial,I_equidistant_from_sides,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,partial,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-flash,raw_code,T2,soft_pass,no,I_equidistant_from_sides,,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-flash,raw_code,T2,soft_pass,no,required_entities,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-flash,raw_code,T2,soft_pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-ic-EFG-I-60-70,openai-responses:gpt-5.1,raw_code,T2,soft_pass,no,I_equidistant_from_sides,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-ic-EFG-I-60-70,openai-responses:gpt-5.1,raw_code,T2,soft_pass,no,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-ic-EFG-I-60-70,openai-responses:gpt-5.1,raw_code,T2,soft_pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,structured,T2,pass,partial,I_equidistant_from_sides,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,structured,T2,pass,partial,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-ic-EFG-I-60-70,anthropic:claude-sonnet-4-6,structured,T2,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-pro,structured,T2,pass,yes,I_equidistant_from_sides,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-pro,structured,T2,pass,yes,required_entities,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-ic-EFG-I-60-70__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-ic-EFG-I-60-70,google-gla:gemini-2.5-pro,structured,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-opus-4-7,raw_code,T2,pass,yes,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-opus-4-7,raw_code,T2,pass,yes,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-opus-4-7,raw_code,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,pass,yes,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,pass,yes,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-sonnet-4-6,raw_code,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,partial,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,partial,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-flash,raw_code,T2,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,raw_code,T2,fail,no,M_is_midpoint,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,raw_code,T2,fail,no,M_on_segment,disagree,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,raw_code,T2,fail,no,required_labels,agree-fail,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,no,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,no,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-med-JKL-M-50-80,anthropic:claude-haiku-4-5-20251001,structured,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,structured,T2,pass,yes,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,structured,T2,pass,yes,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__google-gla:gemini-2.5-pro__r1,tpl-t2-med-JKL-M-50-80,google-gla:gemini-2.5-pro,structured,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,structured,T2,pass,no,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,structured,T2,pass,no,M_on_segment,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-med-JKL-M-50-80__structured__openai-responses:gpt-5.1__r1,tpl-t2-med-JKL-M-50-80,openai-responses:gpt-5.1,structured,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,no,EF_eq_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,no,EF_parallel_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,no,FG_eq_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,no,FG_parallel_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,EF_eq_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,EF_parallel_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,FG_eq_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,FG_parallel_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-flash__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-flash,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-pro,raw_code,T2,pass,no,EF_eq_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-pro,raw_code,T2,pass,no,EF_parallel_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-pro,raw_code,T2,pass,no,FG_eq_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-pro,raw_code,T2,pass,no,FG_parallel_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__google-gla:gemini-2.5-pro__r1,tpl-t2-par-EFGH-8-5-70,google-gla:gemini-2.5-pro,raw_code,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-par-EFGH-8-5-70,openai-responses:gpt-5.1,raw_code,T2,pass,partial,EF_eq_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-par-EFGH-8-5-70,openai-responses:gpt-5.1,raw_code,T2,pass,partial,EF_parallel_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-par-EFGH-8-5-70,openai-responses:gpt-5.1,raw_code,T2,pass,partial,FG_eq_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-par-EFGH-8-5-70,openai-responses:gpt-5.1,raw_code,T2,pass,partial,FG_parallel_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__raw_code__openai-responses:gpt-5.1__r1,tpl-t2-par-EFGH-8-5-70,openai-responses:gpt-5.1,raw_code,T2,pass,partial,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,structured,T2,pass,no,EF_eq_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,structured,T2,pass,no,EF_parallel_HG,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,structured,T2,pass,no,FG_eq_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,structured,T2,pass,no,FG_parallel_EH,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-par-EFGH-8-5-70__structured__anthropic:claude-sonnet-4-6__r1,tpl-t2-par-EFGH-8-5-70,anthropic:claude-sonnet-4-6,structured,T2,pass,no,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,yes,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,yes,bisector_perpendicular,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,yes,required_labels,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-haiku-4-5-20251001__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-haiku-4-5-20251001,raw_code,T2,pass,yes,right_angle_marked_at_M,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-opus-4-7,raw_code,T2,pass,yes,M_is_midpoint,agree-pass,,consensus,2026-05-07T00:39:05.981Z
tpl-t2-pb-CD-M-L-l8__raw_code__anthropic:claude-opus-4-7__r1,tpl-t2-pb-CD-M-L-l8,anthropic:claude-opus-4-7,raw_code,T2,pass,yes,bisector_perpendicular,agree-pass,,consensus,2026-05-07T00:39:05.981Z
